0.05211715,0.01895169,0.03316546,0.01421377,0.03790338,0.05211715,0.01895169,0.08054468,0.03790338,0.09475845,0.03316546,0.03316546,0.00473792,0.01421377,0.02842754,0.05685507,0.03316546,0.05685507,0.01421377,0.02368961,0.13707429,0.12380979
0.16597207,0.03830125,0.02553416,0.03830125,0.03830125,0.02553416,0.01276708,0.02553416,0.0,0.05106833,0.03830125,0.02553416,0.05106833,0.03830125,0.01276708,0.06383541,0.11490374,0.05106833,0.0,0.0,0.09594624,0.08696051
0.04362709,0.0237966,0.04362709,0.05552539,0.039661,0.0277627,0.0158644,0.0158644,0.06345759,0.09122029,0.0356949,0.0277627,0.0198305,0.0317288,0.0317288,0.05155929,0.0277627,0.0356949,0.0039661,0.0237966,0.15100127,0.13906691
0.07642482,0.04891189,0.03362692,0.0427979,0.01834196,0.06419685,0.01222797,0.02445594,0.03056993,0.07031084,0.00917098,0.02445594,0.03668392,0.02751294,0.05808287,0.03362692,0.03056993,0.04891189,0.00305699,0.01222797,0.150182,0.14365262
0.07338012,0.0,0.05503509,0.0321038,0.0321038,0.06879386,0.01375877,0.02751754,0.04586257,0.07338012,0.01375877,0.02293129,0.02293129,0.02293129,0.05044883,0.05962134,0.01375877,0.04127631,0.00917251,0.01375877,0.14752087,0.15995429
0.07221784,0.01604841,0.03209682,0.0080242,0.0080242,0.08826625,0.0,0.05616943,0.02407261,0.05616943,0.0080242,0.04012102,0.04814523,0.08826625,0.0080242,0.07221784,0.04814523,0.03209682,0.0,0.05616943,0.12345299,0.11424754
0.19171556,0.0,0.0,0.01369397,0.02738794,0.04108191,0.0,0.08216381,0.01369397,0.04108191,0.04108191,0.0,0.04108191,0.01369397,0.01369397,0.17802159,0.01369397,0.12324572,0.0,0.0,0.08834036,0.07632755
0.02688434,0.0,0.03584578,0.01792289,0.03584578,0.04480723,0.03584578,0.05376867,0.02688434,0.11649879,0.02688434,0.01792289,0.02688434,0.04480723,0.05376867,0.08961446,0.02688434,0.03584578,0.0,0.00896145,0.13568188,0.13844102
0.11163901,0.00301727,0.03318998,0.03620725,0.01810362,0.07844903,0.00603454,0.03017271,0.00603454,0.06939722,0.01508635,0.0,0.06034541,0.01810362,0.07543176,0.02112089,0.03017271,0.06336268,0.00301727,0.00905181,0.16440648,0.14765584
0.06579001,0.0,0.06579001,0.03070201,0.03508801,0.04386001,0.03070201,0.02193,0.03947401,0.05701801,0.013158,0.013158,0.03508801,0.03947401,0.03508801,0.017544,0.06140401,0.07017601,0.017544,0.02193,0.13173918,0.15334269
0.02502148,0.02502148,0.03753221,0.02085123,0.03336197,0.05838345,0.01668098,0.01668098,0.02919172,0.07089418,0.01251074,0.04587271,0.03336197,0.03336197,0.02919172,0.08340492,0.04587271,0.05004295,0.03336197,0.02502148,0.1452752,0.12910198
0.03892592,0.00389259,0.02724814,0.03892592,0.05449628,0.02724814,0.02724814,0.03114073,0.05060369,0.04281851,0.01946296,0.03503333,0.02724814,0.03503333,0.02724814,0.05838888,0.05060369,0.06617406,0.01946296,0.03892592,0.14026609,0.13960445
0.02705228,0.08115683,0.01352614,0.0,0.01352614,0.0676307,0.01352614,0.04057842,0.02705228,0.05410456,0.0,0.01352614,0.09468297,0.0,0.08115683,0.04057842,0.01352614,0.05410456,0.0,0.04057842,0.16432929,0.15936375
0.20949165,0.0,0.07617878,0.03808939,0.0,0.03808939,0.0,0.03808939,0.07617878,0.11426817,0.0190447,0.03808939,0.09522348,0.0,0.0,0.0190447,0.0,0.0,0.0,0.0,0.12501648,0.11319572
0.0,0.0,0.07773336,0.03886668,0.0,0.42753348,0.34980012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03886668,0.0,0.0,0.02849637,0.0387033
0.03170308,0.10567694,0.0,0.02113539,0.02113539,0.10567694,0.01056769,0.02113539,0.0,0.01056769,0.0,0.01056769,0.05283847,0.08454155,0.11624463,0.03170308,0.02113539,0.03170308,0.0,0.01056769,0.14853775,0.16456215
0.02008344,0.12050063,0.0,0.0,0.04016688,0.1606675,0.02008344,0.02008344,0.0,0.06025031,0.0,0.0,0.02008344,0.0,0.02008344,0.08033375,0.08033375,0.02008344,0.02008344,0.08033375,0.11169298,0.12513638
0.07482516,0.00712621,0.04275723,0.05344654,0.03563103,0.05700965,0.02494172,0.04275723,0.01781551,0.06413585,0.00712621,0.04632034,0.04275723,0.03206793,0.03919413,0.01425241,0.04275723,0.03919413,0.01068931,0.02137862,0.14914762,0.13466871
0.02576491,0.03864737,0.01288246,0.01288246,0.02576491,0.05152983,0.0,0.01288246,0.05152983,0.10305965,0.01288246,0.03864737,0.09017719,0.01288246,0.05152983,0.02576491,0.02576491,0.05152983,0.06441228,0.0,0.16687948,0.12458542
0.03683088,0.0,0.03683088,0.09207719,0.0,0.01841544,0.0,0.09207719,0.07366175,0.12890807,0.01841544,0.03683088,0.03683088,0.07366175,0.03683088,0.03683088,0.01841544,0.0,0.0,0.0,0.1295233,0.13385917
0.12502284,0.0,0.0,0.0,0.04167428,0.08334856,0.0,0.12502284,0.08334856,0.20837141,0.0,0.04167428,0.04167428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11265147,0.13721148
0.04075744,0.00339645,0.02377517,0.08491134,0.02717163,0.03056808,0.01698227,0.04075744,0.0509468,0.07472197,0.02037872,0.02717163,0.05773971,0.04755035,0.02037872,0.05434325,0.02037872,0.04415389,0.00679291,0.03396453,0.12706415,0.14609482
0.03977319,0.01988659,0.0099433,0.03977319,0.04971648,0.03977319,0.0,0.04971648,0.02982989,0.07954637,0.0,0.03977319,0.01988659,0.04971648,0.08948967,0.0099433,0.0099433,0.02982989,0.02982989,0.0099433,0.18260368,0.17108203
0.03350128,0.0,0.03350128,0.0047859,0.08614615,0.02871538,0.02392948,0.1531487,0.08136025,0.06221666,0.01914359,0.05743076,0.0,0.01435769,0.00957179,0.04307307,0.00957179,0.01914359,0.01914359,0.04785897,0.12446474,0.12893533
0.0,0.01175906,0.04703623,0.11759056,0.02351811,0.05879528,0.03527717,0.01175906,0.05879528,0.14110868,0.02351811,0.04703623,0.0,0.01175906,0.01175906,0.07055434,0.03527717,0.07055434,0.0,0.0,0.09669812,0.12720416
0.07488229,0.05824178,0.04160127,0.02496076,0.04160127,0.04992153,0.0,0.02496076,0.04992153,0.04992153,0.03328102,0.03328102,0.02496076,0.00832025,0.04160127,0.02496076,0.03328102,0.07488229,0.01664051,0.02496076,0.13018133,0.13763625
0.07197033,0.03598517,0.01999176,0.03598517,0.01599341,0.03198681,0.02399011,0.01199506,0.03198681,0.06397363,0.00399835,0.01599341,0.05597693,0.02798846,0.08796374,0.06797198,0.05197857,0.02798846,0.02399011,0.01199506,0.13865259,0.14164407
0.04112591,0.03084443,0.04112591,0.05140739,0.03084443,0.02056296,0.0,0.05140739,0.07197035,0.10281478,0.03084443,0.01028148,0.01028148,0.03084443,0.05140739,0.03084443,0.07197035,0.01028148,0.01028148,0.01028148,0.13189688,0.15868114
0.06918136,0.00768682,0.05765113,0.03459068,0.02306045,0.05380772,0.01537364,0.08455499,0.03843409,0.04996432,0.03074727,0.01921704,0.03459068,0.03074727,0.03459068,0.04612091,0.04612091,0.03074727,0.0,0.03459068,0.12302433,0.13519776
0.06865249,0.0,0.03432625,0.02288416,0.03432625,0.06483847,0.02288416,0.04576833,0.0419543,0.07628055,0.01144208,0.03432625,0.03051222,0.01907014,0.06483847,0.03814027,0.03432625,0.01907014,0.00381403,0.02669819,0.15867193,0.14717508
0.04186387,0.01522323,0.04947548,0.02283484,0.03425226,0.04186387,0.01141742,0.09514516,0.0570871,0.06850452,0.03044645,0.04186387,0.01522323,0.03425226,0.02283484,0.06469871,0.02664065,0.03425226,0.00380581,0.02664065,0.12318425,0.13848929
0.0,0.12545607,0.06272803,0.04181869,0.0,0.06272803,0.02090934,0.04181869,0.04181869,0.02090934,0.0,0.0,0.0,0.04181869,0.02090934,0.04181869,0.04181869,0.02090934,0.06272803,0.04181869,0.147512,0.16247961
