0.07121399,0.05697119,0.05697119,0.04272839,0.04272839,0.05697119,0.0142428,0.0142428,0.0142428,0.04272839,0.07121399,0.05697119,0.04272839,0.0142428,0.05697119,0.09969959,0.07121399,0.07121399,0.0,0.0,0.01917348,0.01725472,0.01366394,0.01889,0.02468786,0.00903371
0.03787006,0.06816611,0.03029605,0.09088815,0.02272204,0.09846216,0.03787006,0.03029605,0.05301809,0.09846216,0.01514802,0.02272204,0.02272204,0.03029605,0.06816611,0.07574012,0.04544407,0.04544407,0.00757401,0.03029605,0.02344281,0.02746657,-0.00253999,0.01074508,0.00905603,0.00022597
0.0993803,0.0,0.07729579,0.06625353,0.01104226,0.06625353,0.02208451,0.02208451,0.01104226,0.07729579,0.03312677,0.03312677,0.08833804,0.0,0.14354932,0.04416902,0.08833804,0.06625353,0.01104226,0.01104226,0.01210203,0.01851392,0.0017148,-0.00654927,0.00283245,-0.00033242
0.11379937,0.0,0.07165146,0.02950354,0.02107396,0.11379937,0.01685917,0.07165146,0.03371833,0.08008104,0.04214792,0.02528875,0.04636271,0.03371833,0.0505775,0.03793312,0.05900708,0.04214792,0.00421479,0.02950354,0.01187198,0.01471083,0.03831287,-0.01045778,-0.00666439,0.02918714
0.06860127,0.00490009,0.06860127,0.05880108,0.02940054,0.06860127,0.01470027,0.12250226,0.0490009,0.1029019,0.03920072,0.04410081,0.02450045,0.03430063,0.0490009,0.06860127,0.03920072,0.02940054,0.00490009,0.04410081,0.00201279,0.0081229,0.01190119,-0.00364662,-0.00152189,0.01781383
0.13378345,0.0814334,0.01163334,0.04653337,0.01163334,0.13378345,0.01163334,0.01745001,0.02326669,0.04653337,0.02908336,0.03490003,0.06980006,0.08725007,0.02908336,0.05235004,0.05816672,0.03490003,0.00581667,0.05235004,-0.00740277,-0.00490338,0.00187518,0.01008626,0.00158512,0.02737543
0.06390653,0.0,0.02556261,0.06390653,0.01278131,0.05112523,0.02556261,0.07668784,0.05112523,0.12781306,0.06390653,0.06390653,0.03834392,0.02556261,0.03834392,0.14059437,0.02556261,0.02556261,0.0,0.02556261,0.01797492,0.00965161,0.01515393,-0.00802342,0.01092944,0.00849685
0.09304762,0.01033862,0.03618518,0.01033862,0.08270899,0.08270899,0.02067725,0.0413545,0.02067725,0.10338624,0.00516931,0.03101587,0.02067725,0.01550794,0.07237037,0.0413545,0.04652381,0.11889418,0.02584656,0.03101587,0.03530862,0.01163129,0.01632564,0.01219972,-0.00243497,0.01717078
0.10227635,0.0,0.0,0.05113817,0.05113817,0.05113817,0.10227635,0.05113817,0.15341452,0.20455269,0.10227635,0.0,0.0,0.0,0.0,0.15341452,0.05113817,0.0,0.0,0.0,0.00129942,-0.00069857,0.01004635,-0.03594857,-0.02356084,-0.02503943
0.13173812,0.0,0.03842362,0.08233633,0.03293453,0.04391271,0.02195635,0.03293453,0.0494018,0.08782541,0.02744544,0.02744544,0.06586906,0.0494018,0.02744544,0.03842362,0.04391271,0.03293453,0.04391271,0.02744544,0.0065201,0.01332533,0.00894262,0.01152172,0.02457435,0.02941629
0.18268194,0.0152235,0.0152235,0.03044699,0.07611748,0.04567049,0.0,0.03044699,0.07611748,0.04567049,0.03044699,0.03044699,0.04567049,0.03044699,0.04567049,0.03044699,0.06089398,0.13701146,0.0152235,0.0,0.00163163,0.0057241,0.02403585,-0.00536913,0.00048168,0.02963915
0.02585185,0.15511113,0.02585185,0.0,0.05170371,0.10340742,0.05170371,0.10340742,0.02585185,0.02585185,0.02585185,0.05170371,0.07755556,0.02585185,0.10340742,0.05170371,0.02585185,0.02585185,0.02585185,0.0,-0.02058252,-0.01651524,-0.00051004,0.0320995,0.00849832,0.0146395
0.1086435,0.04074131,0.02716088,0.06111197,0.04074131,0.10185328,0.00679022,0.06111197,0.0,0.05432175,0.02037066,0.04074131,0.02716088,0.01358044,0.11543372,0.10185328,0.04074131,0.02716088,0.00679022,0.04074131,0.03109755,0.00362125,0.02124053,-0.00050036,0.00208259,0.00540823
0.14225593,0.07903107,0.00790311,0.0,0.0,0.1027404,0.0,0.07112797,0.04741864,0.07903107,0.02370932,0.07112797,0.04741864,0.03161243,0.03161243,0.07112797,0.04741864,0.06322486,0.0,0.01580621,-0.0019289,-0.00204121,0.04034012,-0.00393157,-0.00177204,0.03676692
0.09221978,0.0,0.02634851,0.06587127,0.03952276,0.03952276,0.01317425,0.07904553,0.06587127,0.06587127,0.01317425,0.01317425,0.02634851,0.03952276,0.09221978,0.11856829,0.03952276,0.06587127,0.01317425,0.01317425,0.03472182,0.03003986,0.01141855,-0.0037231,0.00427506,0.00107002
0.0,0.07270024,0.0,0.03635012,0.07270024,0.1817506,0.03635012,0.10905036,0.1817506,0.14540048,0.0,0.10905036,0.0,0.0,0.0,0.0,0.07270024,0.0,0.03635012,0.0,-0.02346508,-0.02284727,0.02700101,-0.01719129,-0.01485419,-0.00279663
0.10105386,0.08982566,0.02245641,0.05614104,0.05614104,0.07859745,0.03368462,0.03368462,0.04491283,0.06736924,0.03368462,0.01122821,0.02245641,0.03368462,0.05614104,0.06736924,0.03368462,0.05614104,0.02245641,0.05614104,0.02082721,0.02931369,-0.00983158,0.00112603,0.00618578,-0.02447513
0.04976407,0.08708712,0.03732305,0.06220508,0.06220508,0.06220508,0.01244102,0.03732305,0.04976407,0.08708712,0.06220508,0.06220508,0.03732305,0.02488203,0.03732305,0.02488203,0.04976407,0.08708712,0.02488203,0.0,0.00870721,0.00834798,-0.00893132,0.01652593,0.01155732,0.0058346
0.13356688,0.00785688,0.08642563,0.03928438,0.04714125,0.10999625,0.02357063,0.01571375,0.05499813,0.062855,0.02357063,0.04714125,0.03928438,0.03928438,0.07071188,0.08642563,0.00785688,0.0314275,0.03928438,0.04714125,-0.00316287,-0.00050859,0.00870581,-0.00258915,-0.00992588,-0.00605624
0.02762895,0.01657737,0.03315474,0.01657737,0.08288685,0.04973211,0.0,0.16577369,0.0552579,0.11604158,0.02210316,0.06630948,0.00552579,0.02210316,0.01105158,0.0552579,0.03315474,0.0552579,0.01105158,0.08841264,0.0271148,0.01216262,0.0015924,0.01095696,0.00479506,0.00951971
0.10081892,0.04320811,0.06481216,0.05040946,0.07201351,0.07921486,0.0144027,0.0288054,0.05761081,0.08641621,0.0144027,0.09361756,0.05040946,0.02160405,0.03600676,0.03600676,0.0288054,0.07201351,0.00720135,0.0144027,-0.02435752,-0.01435638,0.0037601,0.02717454,0.01986892,0.01572794
0.05099588,0.00392276,0.10199175,0.05884139,0.05884139,0.13729659,0.00392276,0.0196138,0.04315036,0.05491863,0.01569104,0.02745932,0.06276415,0.03138208,0.11768279,0.07453243,0.0392276,0.04315036,0.00392276,0.02353656,-0.00748779,0.01575197,0.00204644,0.00637059,0.01656204,-0.00608763
0.07922708,0.00792271,0.03565219,0.01980677,0.00792271,0.11884062,0.0435749,0.02376812,0.05942031,0.0950725,0.01980677,0.00792271,0.14260875,0.0514976,0.05545896,0.06338167,0.01980677,0.05942031,0.03565219,0.0,0.00669577,-0.00186158,0.02833142,-0.00775343,-0.00010231,0.02792649
0.02729727,0.16378365,0.02729727,0.02729727,0.02729727,0.13648637,0.05459455,0.0,0.02729727,0.05459455,0.0,0.0,0.0,0.02729727,0.08189182,0.08189182,0.05459455,0.05459455,0.08189182,0.02729727,0.03450556,0.00545986,0.02316744,-0.00291138,-0.00182511,-0.01380096
0.05524995,0.09471421,0.0315714,0.07892851,0.02367855,0.0315714,0.00789285,0.0157857,0.06314281,0.05524995,0.00789285,0.02367855,0.07892851,0.11839276,0.03946425,0.0315714,0.07892851,0.07103566,0.00789285,0.0,0.01966558,0.01945134,0.01158093,0.01128304,0.01076486,0.01168357
0.07629139,0.02080674,0.02774232,0.04161349,0.01387116,0.13177604,0.01387116,0.02080674,0.04161349,0.09016255,0.03467791,0.04854907,0.06935581,0.04854907,0.04854907,0.07629139,0.02080674,0.06935581,0.00693558,0.04161349,0.01206871,0.00041572,0.01637512,0.0007755,0.00037652,0.02674941
0.05891125,0.01472781,0.05154734,0.05891125,0.02945562,0.13991421,0.02945562,0.08100297,0.05154734,0.06627515,0.03681953,0.01472781,0.04418344,0.06627515,0.01472781,0.06627515,0.04418344,0.06627515,0.01472781,0.02945562,0.00502476,0.0028085,0.01600569,-0.00924628,-0.00789217,0.0139
0.06333181,0.02302975,0.05757437,0.08060412,0.03454462,0.07484669,0.07484669,0.02302975,0.06333181,0.092119,0.02302975,0.01151487,0.0460595,0.01151487,0.05181694,0.08060412,0.04030206,0.12090619,0.00575744,0.02302975,-0.01894532,-0.01066888,0.00822172,0.00806037,0.00829497,0.00324302
0.0,0.02070639,0.06211917,0.14494473,0.02070639,0.0,0.0,0.02070639,0.16565112,0.06211917,0.02070639,0.04141278,0.04141278,0.06211917,0.02070639,0.10353195,0.10353195,0.04141278,0.0,0.0,0.00702335,0.03668299,-0.00231486,0.00055127,0.02228554,0.00398415
0.16315429,0.0,0.16315429,0.0,0.0,0.0,0.0,0.16315429,0.24473143,0.24473143,0.0,0.0,0.0,0.08157714,0.0,0.0,0.0,0.0,0.08157714,0.0,0.01675168,-0.0534757,0.02494391,-0.07923085,-0.04668538,-0.00438368
0.09622873,0.07217155,0.01202859,0.01202859,0.07217155,0.09622873,0.02405718,0.07217155,0.01202859,0.09622873,0.01202859,0.03608577,0.06014296,0.02405718,0.08420014,0.04811437,0.04811437,0.04811437,0.01202859,0.02405718,-0.01183967,-0.00605133,0.01135414,0.01611288,0.01198985,0.01614681
0.0540295,0.0216118,0.0432236,0.0216118,0.05943245,0.0756413,0.02701475,0.0540295,0.0324177,0.1188649,0.02701475,0.0324177,0.0216118,0.01620885,0.0216118,0.02701475,0.03782065,0.1188649,0.01620885,0.0648354,0.02795789,0.01684839,0.01617711,0.02505685,0.01014107,0.01233194
0.07069733,0.01663467,0.02911067,0.012476,0.07901466,0.087332,0.02079333,0.09149066,0.02911067,0.11644266,0.024952,0.03326933,0.04158666,0.02079333,0.037428,0.05406266,0.04574533,0.05406266,0.024952,0.04574533,0.01885853,0.00935587,0.00641372,0.01805582,0.00585618,0.00575993
0.06142154,0.00409477,0.04504246,0.03275815,0.02866338,0.09008492,0.02866338,0.07370584,0.02866338,0.13103261,0.01228431,0.04913723,0.07780061,0.04913723,0.02866338,0.07780061,0.053232,0.053232,0.01228431,0.04094769,0.00222326,-0.0061178,0.01442493,-0.00104835,0.00092439,0.01094374
0.0792179,0.00833873,0.06670981,0.04169363,0.03335491,0.0792179,0.02501618,0.07087918,0.045863,0.07504854,0.02918554,0.03752427,0.03335491,0.03752427,0.05003236,0.08338727,0.07504854,0.05837109,0.00416936,0.045863,-0.00344877,-0.00290352,0.0158592,0.00011219,-0.001288,0.01186849
0.08565883,0.01007751,0.04534879,0.02519377,0.03023253,0.07558132,0.01511626,0.02519377,0.06550381,0.10581385,0.00503875,0.01511626,0.06550381,0.05038755,0.11589136,0.08062008,0.04031004,0.0554263,0.01007751,0.02519377,-0.00556984,0.00126759,0.00688874,0.01497735,0.0203311,0.01481917
0.12717464,0.10173971,0.01271746,0.01271746,0.0,0.08902225,0.0,0.01271746,0.02543493,0.06358732,0.02543493,0.03815239,0.11445717,0.03815239,0.03815239,0.01271746,0.02543493,0.10173971,0.0,0.06358732,0.02077678,0.00068198,0.0166604,0.03132757,0.00871272,0.01890063
0.02182797,0.0,0.05456994,0.02728497,0.01091399,0.1691668,0.01637098,0.01637098,0.01091399,0.04911294,0.00545699,0.00545699,0.22373674,0.19099478,0.03274196,0.04911294,0.0,0.02182797,0.0,0.0,0.01112496,0.01517136,0.01755558,0.01505795,0.01102416,0.02420505
0.16355497,0.0,0.06630607,0.04862445,0.01326121,0.04420405,0.0,0.03094283,0.09282849,0.05746526,0.03094283,0.02210202,0.09282849,0.02652243,0.07072647,0.06630607,0.06188566,0.05746526,0.0044204,0.0,0.0094266,0.00993536,0.01644454,-0.00859351,-0.00121426,0.02361431
0.10961265,0.0313179,0.07829475,0.0313179,0.00782948,0.0626358,0.00782948,0.03914738,0.05480633,0.13310108,0.0313179,0.02348843,0.07829475,0.04697685,0.0626358,0.0626358,0.01565895,0.0313179,0.00782948,0.00782948,0.0220003,0.01111291,0.02426522,-0.0001162,0.00426179,0.01459791
0.04178393,0.08356787,0.0,0.02785596,0.05571191,0.09749584,0.01392798,0.06963989,0.04178393,0.09749584,0.02785596,0.01392798,0.04178393,0.02785596,0.13927978,0.01392798,0.05571191,0.05571191,0.0,0.02785596,0.00562068,0.01315734,0.00231159,0.02129834,0.01404858,0.01038896
0.13972107,0.01309885,0.03056398,0.01746513,0.02183142,0.1309885,0.0261977,0.02183142,0.00873257,0.06549425,0.00873257,0.00873257,0.10042452,0.03493027,0.02183142,0.04802912,0.08295938,0.06549425,0.00873257,0.02183142,0.00445315,0.00178434,0.05330572,0.0104184,0.00391623,0.04849921
0.07424104,0.0,0.04124502,0.13198407,0.03712052,0.02474701,0.008249,0.05361853,0.07836554,0.04536952,0.04124502,0.03299602,0.02887152,0.09073905,0.06599204,0.07836554,0.02887152,0.06186753,0.0,0.02062251,0.00450702,0.00954341,0.00680317,0.0136228,0.01546922,0.00554336
0.06758032,0.03942185,0.04505355,0.04505355,0.01689508,0.06758032,0.02252677,0.03942185,0.03379016,0.11826556,0.02815847,0.05631693,0.05631693,0.02815847,0.03942185,0.13516064,0.03379016,0.03942185,0.03942185,0.03379016,0.00224144,-0.00315726,0.00931585,0.00411497,-0.00087252,0.0028112
0.06051642,0.00605164,0.04841313,0.01210328,0.10287791,0.06656806,0.00605164,0.13918776,0.01815493,0.10892955,0.03630985,0.02420657,0.01815493,0.03025821,0.03025821,0.03630985,0.04841313,0.08472299,0.00605164,0.03630985,0.02436249,0.00466144,0.00366326,0.02613041,0.00847893,0.01285392
0.12473351,0.0,0.03282461,0.10503874,0.01312984,0.01969476,0.02625969,0.05251937,0.05251937,0.09847382,0.02625969,0.02625969,0.06564921,0.07221414,0.03938953,0.05908429,0.05251937,0.08534398,0.01312984,0.00656492,-0.01042404,-0.00537359,0.01650155,0.00410817,0.01086438,0.01271516
0.18136229,0.0,0.0,0.0,0.09068115,0.09068115,0.0,0.18136229,0.09068115,0.09068115,0.0,0.0,0.04534057,0.0,0.0,0.04534057,0.04534057,0.04534057,0.0,0.0,0.01002265,-0.0096585,0.04288073,-0.00045089,-0.02020124,0.07059578
0.12483192,0.003901,0.05071297,0.04291097,0.02730698,0.11702993,0.01950499,0.04681197,0.01560399,0.07411895,0.03120798,0.01560399,0.03120798,0.04681197,0.06241596,0.06631696,0.05071297,0.07021796,0.003901,0.02730698,0.00797273,0.00975893,0.0333492,-0.00751255,-0.00546893,0.03346321
0.14295576,0.17154692,0.05718231,0.02859115,0.02859115,0.05718231,0.0,0.02859115,0.08577346,0.02859115,0.0,0.05718231,0.11436461,0.0,0.02859115,0.05718231,0.02859115,0.0,0.02859115,0.02859115,0.00852148,0.02752455,-0.00820628,-0.0127026,-0.01718459,0.02994825
0.09351123,0.02337781,0.07013342,0.02337781,0.02337781,0.02337781,0.0,0.09351123,0.11688904,0.02337781,0.02337781,0.02337781,0.04675562,0.07013342,0.0,0.07013342,0.09351123,0.02337781,0.02337781,0.02337781,0.02515946,0.04229346,0.01955969,0.00897833,0.01531502,0.00033733
0.03301041,0.06602082,0.06602082,0.0,0.06602082,0.13204164,0.03301041,0.13204164,0.13204164,0.09903123,0.03301041,0.03301041,0.09903123,0.0,0.0,0.03301041,0.09903123,0.0,0.0,0.0,-0.0063857,-0.01282627,0.00705222,-0.02368616,-0.02989388,0.00940665
0.17267603,0.0,0.04316901,0.04316901,0.0,0.04316901,0.0,0.08633802,0.04316901,0.12950702,0.0,0.04316901,0.04316901,0.04316901,0.08633802,0.08633802,0.0,0.0,0.0,0.08633802,-0.02869506,-0.00533063,0.0333238,0.0082654,-0.01681001,0.05952833
0.0,0.18028089,0.09014044,0.0,0.0,0.0,0.09014044,0.0,0.0,0.18028089,0.09014044,0.09014044,0.09014044,0.0,0.0,0.09014044,0.09014044,0.0,0.0,0.0,0.00771323,-0.01516766,0.00151012,-0.00487179,0.01651473,0.00275649
0.09622991,0.01374713,0.06415327,0.05040614,0.04124139,0.04124139,0.01832951,0.01832951,0.08248278,0.11914179,0.01374713,0.05040614,0.01832951,0.03207664,0.05040614,0.0779004,0.03207664,0.06415327,0.01374713,0.01374713,0.02233447,0.02442662,0.00715679,0.0148683,0.01382592,0.00549497
0.06668112,0.00555676,0.06668112,0.0277838,0.0555676,0.01667028,0.01111352,0.02222704,0.0555676,0.11113519,0.01667028,0.08335139,0.02222704,0.03334056,0.05001084,0.05001084,0.08335139,0.15558927,0.01667028,0.05001084,-0.00143461,-0.00044853,-0.00018825,-0.00040655,0.00414062,-0.0018794
0.05546638,0.02465172,0.04314052,0.07395517,0.09244396,0.14174741,0.02465172,0.06162931,0.08628103,0.04314052,0.03081465,0.05546638,0.03697759,0.01848879,0.03697759,0.04930345,0.06779224,0.05546638,0.00616293,0.01232586,-0.0041691,-6.45e-06,0.00441433,-0.01273899,-0.0135598,0.00917641
0.03797289,0.0,0.0,0.0,0.0,0.2658102,0.0,0.0,0.0,0.2658102,0.0,0.07594577,0.0,0.0,0.0,0.07594577,0.03797289,0.07594577,0.0,0.0,0.02442998,0.00432659,0.07943056,-0.0010242,-0.00818194,0.06561551
0.05357631,0.05357631,0.08036447,0.02678816,0.02678816,0.05357631,0.05357631,0.05357631,0.05357631,0.05357631,0.0,0.08036447,0.13394078,0.0,0.08036447,0.10715262,0.02678816,0.05357631,0.0,0.02678816,-0.0390227,-0.01679507,0.00752815,-0.00456833,0.02493864,0.00996941
0.03646804,0.02917444,0.06564248,0.05105526,0.03646804,0.05105526,0.02188083,0.05105526,0.00729361,0.10211052,0.00729361,0.02917444,0.05834887,0.00729361,0.10211052,0.13857857,0.05105526,0.02917444,0.01458722,0.05105526,0.01330817,0.01124765,9.71e-05,0.01383124,0.00657635,0.01406394
0.08475877,0.0,0.06780702,0.07204496,0.03390351,0.03814145,0.01271382,0.02542763,0.03814145,0.11866228,0.01695175,0.0550932,0.05933114,0.06780702,0.10594847,0.0762829,0.04237939,0.03390351,0.01695175,0.02542763,-0.01427199,0.0061896,-0.00741745,0.00965638,0.01138271,0.00278311
0.20877086,0.02783612,0.0974264,0.01391806,0.01391806,0.05567223,0.0,0.08350835,0.08350835,0.08350835,0.04175417,0.0,0.0,0.01391806,0.05567223,0.04175417,0.01391806,0.02783612,0.0,0.02783612,0.01518413,0.03067819,0.02243941,-0.0070578,0.01239386,0.03560652
0.24109236,0.0,0.1033253,0.01148059,0.02296118,0.04592235,0.01148059,0.04592235,0.1033253,0.09184471,0.04592235,0.0,0.02296118,0.0,0.0,0.02296118,0.02296118,0.08036412,0.02296118,0.01148059,0.00857281,-0.00470704,0.00314089,0.02115258,0.00850393,0.05637032
0.06108733,0.00436338,0.07417748,0.09599438,0.03490705,0.05236057,0.00436338,0.07417748,0.0698141,0.09599438,0.02181691,0.03054367,0.02181691,0.04799719,0.07417748,0.05672395,0.03490705,0.07854086,0.00872676,0.05672395,-0.00381454,0.00661458,-0.00913979,0.00744146,-0.00316394,0.00284798
0.0572013,0.01634323,0.05311549,0.08580195,0.04902969,0.06945872,0.01634323,0.07354453,0.06537292,0.1103168,0.02451484,0.04494388,0.04902969,0.02042904,0.04902969,0.06537292,0.03677227,0.08171614,0.0,0.03677227,4.788e-05,-0.00018703,0.01089271,-0.00757139,-0.01483124,0.0065405
0.07146366,0.03334971,0.05240669,0.07146366,0.05717093,0.07146366,0.00952849,0.0428782,0.05240669,0.09528488,0.03334971,0.01905698,0.03334971,0.04764244,0.04764244,0.06669942,0.04764244,0.07622791,0.00476424,0.03811395,0.01077355,0.01048093,0.01325502,-0.00948917,-0.00400613,0.00708
0.07426989,0.01856747,0.11140483,0.06498615,0.05570242,0.06498615,0.02785121,0.05570242,0.1021211,0.08355362,0.02785121,0.03713494,0.02785121,0.02785121,0.01856747,0.05570242,0.03713494,0.01856747,0.0,0.02785121,0.0168092,0.0187222,0.00889462,0.00297881,0.00612025,0.00881758
0.02367994,0.02367994,0.02367994,0.01183997,0.02367994,0.13023969,0.02367994,0.0,0.02367994,0.15391963,0.03551991,0.04735989,0.09471977,0.04735989,0.11839972,0.04735989,0.01183997,0.04735989,0.02367994,0.0,0.0076311,0.00973972,0.01901004,0.03730659,0.01636024,-0.0017255
0.04604687,0.00657812,0.05920311,0.05920311,0.01973437,0.05920311,0.03946874,0.02631249,0.03946874,0.17760934,0.03289062,0.05920311,0.05920311,0.04604687,0.05262499,0.05920311,0.04604687,0.04604687,0.0,0.01973437,0.01945166,0.0129922,0.01644923,-0.00404343,-0.00728678,0.0086092
0.06629641,0.02410779,0.04218863,0.01808084,0.04821557,0.06629641,0.02410779,0.10245809,0.04821557,0.12053893,0.04218863,0.04218863,0.00602695,0.01808084,0.03616168,0.07232336,0.04218863,0.07232336,0.01808084,0.03013473,0.0142325,-0.00104532,0.00494298,0.028432,0.00242878,0.01080538
0.18803358,0.04339236,0.02892824,0.04339236,0.04339236,0.02892824,0.01446412,0.02892824,0.0,0.05785649,0.04339236,0.02892824,0.05785649,0.04339236,0.01446412,0.07232061,0.13017709,0.05785649,0.0,0.0,0.0084455,-0.00182202,0.02674946,-0.0010117,0.00820308,0.0337319
0.06226962,0.03396525,0.06226962,0.07925224,0.05660874,0.03962612,0.0226435,0.0226435,0.09057399,0.13020011,0.05094787,0.03962612,0.02830437,0.045287,0.045287,0.07359137,0.03962612,0.05094787,0.00566087,0.03396525,-0.01521152,-0.00119529,-0.00260019,0.00382952,0.00132078,0.00056018
0.1061021,0.06790534,0.04668492,0.05941717,0.0254645,0.08912576,0.01697634,0.03395267,0.04244084,0.09761393,0.01273225,0.03395267,0.05092901,0.03819675,0.08063759,0.04668492,0.04244084,0.06790534,0.00424408,0.01697634,-0.00830636,-0.00541964,0.01676242,-0.00214152,-0.00147195,0.02019367
0.1031496,0.0,0.0773622,0.04512795,0.04512795,0.09670275,0.01934055,0.0386811,0.0644685,0.1031496,0.01934055,0.03223425,0.03223425,0.03223425,0.07091535,0.08380905,0.01934055,0.05802165,0.0128937,0.01934055,0.01695591,0.01179014,-0.00218558,-0.00785809,0.00497151,0.00285176
0.09412167,0.02091593,0.04183185,0.01045796,0.01045796,0.1150376,0.0,0.07320575,0.03137389,0.07320575,0.01045796,0.05228982,0.06274778,0.1150376,0.01045796,0.09412167,0.06274778,0.04183185,0.0,0.07320575,-0.00453811,-0.00755678,0.00670205,-0.00695711,-0.00749029,0.02633369
0.18960001,0.0,0.0,0.01354286,0.02708572,0.04062857,0.0,0.08125715,0.01354286,0.04062857,0.04062857,0.0,0.04062857,0.01354286,0.01354286,0.17605715,0.01354286,0.12188572,0.0,0.0,0.02431681,0.00465515,0.05208155,0.02675546,0.00666044,0.05941624
0.03593926,0.0,0.04791901,0.02395951,0.04791901,0.05989876,0.04791901,0.07187852,0.03593926,0.15573678,0.03593926,0.02395951,0.03593926,0.05989876,0.07187852,0.11979753,0.03593926,0.04791901,0.0,0.01197975,0.01085978,-0.00013403,0.00608416,0.0031463,0.0040281,0.00565572
0.15652898,0.00423051,0.04653564,0.05076616,0.02538308,0.10999334,0.00846103,0.04230513,0.00846103,0.0973018,0.02115256,0.0,0.08461026,0.02538308,0.10576282,0.02961359,0.04230513,0.08884077,0.00423051,0.01269154,-0.00461543,-0.00041331,0.00448523,0.00798986,-0.0028929,0.0308896
0.08959612,0.0,0.08959612,0.04181152,0.0477846,0.05973075,0.04181152,0.02986537,0.05375767,0.07764997,0.01791922,0.01791922,0.0477846,0.05375767,0.0477846,0.0238923,0.08362305,0.0955692,0.0238923,0.02986537,0.01761653,0.01439045,0.00318527,-0.00615721,-0.00908276,0.00643654
0.03379331,0.03379331,0.05068996,0.02816109,0.04505774,0.07885105,0.02252887,0.02252887,0.03942552,0.0957477,0.01689665,0.06195439,0.04505774,0.04505774,0.03942552,0.11264435,0.06195439,0.06758661,0.04505774,0.03379331,-0.00287142,-0.00404425,0.00084581,0.00439766,0.00931587,0.01235047
0.05337248,0.00533725,0.03736073,0.05337248,0.07472147,0.03736073,0.03736073,0.04269798,0.06938422,0.05870972,0.02668624,0.04803523,0.03736073,0.04803523,0.03736073,0.08005871,0.06938422,0.09073321,0.02668624,0.05337248,0.00818209,-0.00232155,-0.00065967,0.00763339,0.00700643,-0.00723148
0.04302482,0.12907445,0.02151241,0.0,0.02151241,0.10756204,0.02151241,0.06453722,0.04302482,0.08604963,0.0,0.02151241,0.15058686,0.0,0.12907445,0.06453722,0.02151241,0.08604963,0.0,0.06453722,-0.02612353,-0.0208014,0.00768739,-0.01362228,-0.00054633,-0.02221425
