-0.03857649,-0.02578041,-0.1025724,0.0278044,0.01607827,-0.00050859,0.06694883,0.00028504,0.00917976,-0.02054707,0.03873395,-0.0254313
0.17224347,-0.00056591,0.21649104,-0.08072853,0.06199104,-0.04312668,-0.22363338,-0.01252912,-0.20312439,-0.01405469,-0.10791166,-0.02090861
-0.01619285,0.1223815,0.07301633,-0.04272606,-0.00952066,0.16634737,-0.0489105,0.0188614,-0.04064965,0.07316129,0.10186244,0.03230349
0.01469251,-0.20933118,-0.017073,0.0988149,-0.02950184,0.02281589,0.07934823,-0.08033715,0.02551848,0.05762225,0.06089021,-0.08613595
-0.13040753,-0.31971055,-0.28473002,0.12718028,0.06658547,0.03407561,0.21842032,-0.33914887,-0.19023119,0.32717332,0.38884436,-0.17896875
-0.18718201,-0.11649374,-0.1188443,0.07534817,-0.17332625,0.13674535,-0.07773528,-0.02892877,-0.0925373,0.00085397,-0.05181849,0.02434061
-0.09281605,0.01748962,-0.06611451,0.07533303,0.03390532,-0.03837259,-0.00220185,0.00610768,0.03452238,-0.02615566,-0.03178821,0.0429171
-0.01394483,0.07285968,-0.06660341,0.01442134,-0.03780756,0.09086949,0.1294018,0.0740976,0.0630988,-0.09261802,-0.05855418,0.11104163
0.11048514,0.03036594,0.1403392,-0.05090107,0.02947161,0.05514006,-0.02025344,0.0101632,-0.06756532,0.02942979,0.01483532,-0.02632968
0.11030455,6.477e-05,-0.04464768,0.1093985,0.02285775,-0.06368719,0.070906,0.05135682,0.23189411,-0.1313331,-0.10795026,0.09158963
0.26128817,-0.13979408,0.07028462,0.16784497,-0.17586154,0.11629112,0.56454965,0.18073767,0.59174965,-0.33620138,0.17981716,-0.03440394
0.11713014,0.14920056,0.09311689,-0.13763959,0.3003117,-0.15610058,-0.12427247,0.00428561,-0.0977416,-0.04746339,0.07830552,0.01113492
-0.12585384,-0.16939356,-0.12514256,0.08879903,-0.08559208,0.05038739,0.02348271,-0.14494502,-0.11871453,0.12774296,0.02001516,-0.0337668
-0.08083345,0.01353791,-0.06218954,0.01150411,0.03050814,-0.04927278,-0.05986316,-0.04185645,-0.02383281,0.04481919,-0.06966438,0.07187249
0.05858013,-0.06797978,0.05785618,0.01595823,-0.04868739,-0.00713253,0.03676874,-0.05186534,0.00625122,0.03679421,0.07273249,-0.05606571
0.04023984,-0.07790651,0.0348408,0.02708468,-0.10293702,0.04819264,0.00159274,-0.07342755,0.01602914,0.07931983,-0.00801368,-0.03266394
0.04763193,-0.08077962,0.10524929,0.04652693,-0.02372574,0.00096906,-0.07426697,-0.11351503,-0.186804,0.02585945,-0.09018491,0.05180947
-0.11220541,0.04180041,-0.01155755,-0.00661073,-0.03969694,0.00373092,-0.12603701,-0.10629993,-0.19262734,0.11967612,-0.09393596,0.07669022
-0.07110393,0.06976262,-0.06922456,0.00077608,0.1145808,-0.04356563,-0.06508011,0.03256047,-0.10817231,0.04102576,0.02633494,0.03056906
-0.06917491,0.022045,0.0246352,-0.04184861,-0.04022765,0.02160521,0.14864816,0.05990541,0.10227322,-0.06636828,0.05248934,-0.0450834
-0.19047487,-0.10185893,-0.07370434,0.00875819,-0.09713855,0.03887419,0.0174321,0.0621652,0.02255149,-0.07542022,-0.00912936,0.02183363
-0.10391543,0.12355992,-0.0906553,-0.16536754,0.22940758,-0.2235888,-0.12628083,-0.00848478,-0.23781209,-0.04771578,-0.02675793,-0.0661989
0.03432143,-0.04731651,-0.0002826,-0.0642789,0.04250854,-0.07283584,-0.02039185,0.04007728,-0.06780125,-0.03051974,0.05429248,-0.03764916
0.00174793,-0.1246305,0.05567627,0.06645652,-0.02463775,0.00228436,-0.06450709,-0.15358927,-0.02578727,0.12581176,-0.1014247,0.09470272
-0.02976813,-0.05179732,0.01070478,0.00595666,0.02045139,0.05951948,-0.03056928,0.061963,-0.02053354,-0.00530948,-0.0582444,0.04111369
0.02545911,-0.05340749,-0.02059428,0.09416631,-0.05320715,0.03406508,0.05065731,0.08042033,-0.07374495,-0.05822127,0.04911466,-0.08418036
0.07462776,0.05420645,0.11256447,-0.06394102,-0.01654676,0.02273934,-0.05186446,-0.06468048,-0.04618756,0.0339173,-0.04802028,0.04175472
0.19353019,0.06029751,0.18603684,-0.01658975,-0.12587368,0.17110748,0.30852972,-0.1642026,0.23993381,0.17158795,-0.13634529,0.05505988
-0.02330606,-0.11581928,-0.16813184,0.14699967,0.05956979,-0.09860471,0.07186382,-0.01364978,0.11159521,0.00827063,0.02078435,-0.08433311
-0.1595989,-0.01158017,-0.21164766,0.11096226,0.05332837,0.05559036,0.22933812,-0.32645968,0.2619688,0.25245509,0.0538977,-0.20812218
-0.39591183,0.13142856,-0.36100643,-0.13817217,-0.08818488,0.19454383,-0.17296429,-0.03381989,-0.17037758,0.06687401,0.01599062,0.10451702
0.23519615,-0.14943538,0.01836649,0.14949802,0.21180479,-0.08951967,0.24819224,0.07787836,0.22804772,0.03001279,-0.05097605,0.23003214
-0.11261429,0.01733265,0.28774218,0.08468707,0.15827007,-0.09910476,0.17599541,-0.32930156,0.03499469,0.03336003,-0.19769918,0.07044075
0.1404,0.09777,0.010796,-0.05228,0.050708,0.00405,-0.09630222,-0.03095111,-0.02955556,-0.13632533,0.14585556,-0.17296533
-0.22554304,-0.15233283,-0.28239585,0.18255611,-0.18171018,0.20705892,-0.03766058,-0.12877109,-0.2321932,0.1226459,0.02271048,-0.03592231
0.08222142,0.01606144,-0.04455864,0.07007896,0.05428363,-0.07803461,-0.0118695,0.12527465,-0.02042435,-0.13819956,0.0285801,0.01496811
0.11575137,0.03249261,-0.03507414,0.02357408,0.15150435,-0.16106845,0.12172149,0.0606608,0.14883179,-0.01823358,0.10089537,-0.03582504
0.0135415,0.06105057,0.04589206,-0.0206254,-0.05924785,0.0373102,0.23559746,-0.22181426,0.25993246,0.1332046,-0.36194426,0.2142496
0.29087495,-0.10050168,0.19317261,0.13826457,0.14224346,0.11939408,-0.10201147,0.21381834,-0.08418121,0.02711226,-0.01051394,0.00388884
-0.10791191,0.03817246,-0.05616251,-0.07921572,-0.13159412,0.0727542,-0.06574192,-0.01806055,-0.01748843,-0.01317946,-0.03212372,-0.02216979
0.11529621,0.0304398,0.07589056,0.0116382,0.06242431,-0.07955027,-0.12335196,0.15784138,0.01707796,-0.16857396,-0.10238664,0.11409411
-0.14812275,-0.13544659,-0.23101207,0.0817968,0.03434487,-0.0665455,0.07996435,-0.13143205,0.02823378,0.09422746,-0.1410777,0.09174856
0.03152377,-0.00422479,0.06531645,-0.10545427,0.1231547,-0.24060059,-0.04483322,-0.10674398,-0.04833153,0.12241376,-0.10015437,0.12219931
0.03589677,0.14752232,-0.01394889,-0.04810624,0.04657789,-0.04459301,0.02797937,-0.10052657,0.02012136,0.04709615,-0.06692541,-0.00352216
0.00498858,0.03644357,0.05632264,0.00603082,-0.03782816,0.00414327,0.12034032,0.10306018,0.13245046,-0.06535754,-0.02665275,0.00684763
-0.1600601,-0.10925822,-0.08813507,0.11260411,-0.12823716,0.14080722,0.13462983,-0.15856197,0.02092106,0.2187415,-0.03612964,-0.02923273
-0.18464596,-0.12411278,-0.19484068,0.18310748,0.00657158,-0.02587716,-0.01306542,-0.03801509,0.02336783,0.04011411,-0.2619189,0.19712219
-0.1097419,0.0655365,-0.05621925,-0.09741364,-0.11035533,0.07504127,-0.23831948,-0.07024447,-0.31380541,0.07129734,-0.0354979,0.02953483
-0.13617624,-0.15999306,-0.10257227,0.08263542,-0.05267112,0.0182092,0.01027068,0.02955994,0.12014353,-0.12678837,-0.02899737,0.02425642
-0.05416723,0.00494442,-0.00960189,0.09307,-0.13972408,0.07239232,-0.05793624,-0.06140549,-0.12227442,0.06493751,-0.26766088,0.17818285
-0.06129972,0.03783379,-0.00404467,0.01045283,0.03051217,-0.03035379,-0.05062428,-0.09909808,-0.01898682,0.09129927,0.05748853,0.02402298
0.09688372,0.15583945,0.05750021,-0.13613689,0.01600475,-0.02211378,-0.00862421,-0.13085183,0.01460673,0.1177349,-0.14202131,0.14230746
0.10727966,-0.03543944,0.07282039,0.03348712,-0.02102532,0.02057892,0.00782691,0.09266104,0.07868006,-0.11967614,-0.02538238,0.03898547
-0.15369139,0.01419593,-0.10465698,0.00132057,0.03744137,-0.06745071,0.01649362,0.20671894,-0.02574321,-0.1056419,-0.03762632,0.13906002
0.04878271,0.03420747,0.04508719,-0.00213031,0.07291505,0.06335686,0.14146025,-0.16221525,0.01976695,0.0822295,0.07353657,-0.02807131
-0.06312867,0.08994511,-0.03963889,-0.07010611,0.06914389,-0.04369933,-0.0901408,0.02438676,-0.05815803,-0.04219029,-0.015585,0.02633259
-0.02452828,-0.07733063,-0.08895687,0.0481115,-0.02453281,0.06901978,0.01109009,-0.12051729,-0.11212608,0.08639287,0.14217208,-0.16323672
0.05372132,0.0223893,-0.00747044,-0.03511483,0.07990569,-0.01707578,-0.0131699,-0.04713004,-0.02492623,0.05053286,-0.02160959,0.055092
-0.18963891,-0.0584119,-0.07069853,-0.0002036,-0.05633521,0.09049767,0.07699426,-0.01113497,0.08581321,0.02984058,-0.04227083,0.02984299
0.02422978,0.05274086,0.04994973,-0.05656002,0.14399431,-0.09347024,-0.11598756,0.1004906,-0.03579119,-0.09336989,-0.03511886,-0.04692315
-0.03211614,-0.03423391,-0.01173683,0.0484555,-0.03197496,0.03868164,-0.11734011,0.04167486,-0.03429467,-0.01026369,-0.06051335,0.09295797
0.22651691,0.02349125,0.25226293,-0.0743915,0.02949038,-0.00990962,0.09404856,0.36029753,-0.02152023,-0.15183269,0.12015616,0.06235944
0.04814602,-0.01365056,0.03173892,-0.0745954,-0.00537383,-0.12801098,0.02950297,-0.28304044,0.13478651,0.35372595,0.16543291,0.01104761
-0.03611626,-0.51947013,-0.03520057,0.1203344,-0.51676692,0.03374575,0.00310882,-0.52195357,-0.08436548,0.19645382,-0.31896187,-0.09655765
-0.08393203,0.19230352,-0.00911829,-0.13236096,0.02533936,-0.00313809,0.18953475,0.1402283,0.23916015,-0.1268783,-0.16793361,0.05721535
-0.04078934,0.11471665,-0.10802162,-0.15414193,0.23993243,-0.20727852,-0.01819416,-0.13295659,-0.17179477,0.20925036,0.29171976,-0.0777061
0.03757625,0.1240755,0.06960967,-0.10807813,0.08782964,-0.05906915,-0.02285098,-0.02766624,-0.03669574,0.01337182,-0.0384672,0.09956982
-0.12607088,-0.30221996,-0.08551931,0.34704355,-0.07046766,0.16889983,-0.25491411,-0.11384994,-0.14437945,-0.06068454,-0.19175344,-0.00431829
0.05089803,-0.09377495,-0.09225621,0.11403695,-0.12473866,0.13697456,-0.02061507,-0.02132933,-0.06185974,0.05053771,0.07453268,-0.04464555
0.14206574,-0.07815087,-0.00054256,0.06777578,-0.27498374,0.19465848,0.22136698,-0.09584957,0.23436293,0.12597314,-0.05039001,0.00903527
-0.05632533,-0.1107753,-0.01132085,0.03273868,0.01129005,-0.03597899,0.06248355,-0.05022432,0.12558891,0.01606909,0.1067345,-0.07039078
0.24615317,0.1011115,0.31429438,-0.22034292,-0.19467871,0.02638086,0.14647443,-0.18536624,0.07583775,0.07106795,0.00338867,-0.07288691
-0.12589503,-0.18062835,-0.21599583,0.18700309,-0.09931272,0.0467398,-0.02283134,-0.17581588,-0.17592308,0.1667726,-0.0971353,0.05934399
-0.42080504,-0.27633456,-0.41803602,0.23044663,-0.10758204,0.07024043,-0.12757907,-0.14780678,-0.11245101,0.16186428,-0.23351322,0.26223455
-0.22911769,-0.03357379,-0.1755795,0.01711426,-0.01307595,-0.02728919,-0.08077759,-0.17377681,-0.23418081,0.1588092,0.13755821,-0.15993266
-0.20749136,-0.06669199,-0.14400531,0.00245023,-0.04814052,0.0313424,-0.10378114,-0.07275156,-0.0499914,0.05120375,-0.20808736,0.14720393
-0.28341107,0.01070779,-0.12760891,-0.07250398,0.07956912,-0.01005074,0.1264313,0.18911309,0.04199298,-0.15638952,0.09875482,-0.16993026
-0.13858014,-0.05201533,-0.1832422,0.13323607,0.06154829,-0.06337657,0.02814214,-0.08463203,-0.02485238,0.10668725,0.03634601,-0.0837013
0.01605912,0.09654011,0.09930774,-0.15349866,-0.09470815,0.1221541,0.02488599,-0.28564518,-0.00982755,0.19377305,-0.1182334,0.04725973
-0.07564394,-0.00283016,-0.16285147,0.05926171,0.0839776,-0.06550086,0.08631467,-0.03791523,0.15056323,0.04243094,-0.06921968,0.00543598
0.0396793,0.03089258,-0.00307637,0.06298613,-0.00709893,-0.01466826,0.21950895,0.2070233,0.20025754,-0.2477911,0.30073771,-0.41097517
-0.05361372,-0.05002532,-0.11443206,0.06246812,0.00928533,0.04731786,-0.04352658,-0.0528245,-0.0302935,0.05135127,0.03948377,-0.06433737
-0.07747187,-0.18871523,0.05989102,0.01603711,-0.49443555,0.17419062,0.78443732,0.10181138,1.02171773,-0.04525784,-0.07151695,0.05678591
0.00564609,0.04159809,0.21748254,-0.07409201,-0.21796558,0.30046594,-0.04045956,-0.01939817,0.11370848,0.05645592,-0.02957424,0.09700104
0.15762585,-0.02801156,-0.22249093,0.16322585,0.26585624,-0.21019456,0.17915391,0.18703354,-0.05255466,-0.06618679,-0.06107503,0.0606813
0.05445919,0.03966044,0.03249396,-0.05974981,-0.03434568,0.00851347,0.02731062,0.06015918,0.0094117,-0.0647678,0.02990283,0.01725807
0.04148671,-0.15115942,-0.04840611,0.16013064,-0.10810308,0.03741826,0.07740391,-0.01256811,0.10918331,0.05505323,-0.11805064,0.09980636
-0.02601385,0.0165762,-0.1131759,0.01688792,0.00015373,0.00624889,0.17206929,-0.0679617,0.15112199,0.02010517,-0.01512268,-0.05286957
-0.21865178,-0.05103693,-0.02909536,0.03447465,-0.04241522,0.10546644,-0.03030216,-0.08088108,-0.02286629,0.0988881,-0.12243423,0.12864551
-0.00206468,-0.17700654,-0.08064628,0.12395604,-0.09427544,0.0052292,0.1524034,-0.07635648,0.07502691,0.08922876,-0.12877679,0.05294842
0.25954375,0.15236719,0.43887344,-0.15479102,-0.0198,-0.11936875,-0.56487552,-0.16563625,-0.33818885,0.15766885,-0.30830958,0.28858885
-0.14164362,-0.06689671,-0.04060192,0.03335857,0.11609904,-0.14380672,0.33317219,0.10787733,0.39734755,-0.14373854,-0.08560187,0.04156731
0.15666908,-0.0017648,0.06303461,0.07446676,0.01575343,0.04054378,-0.01725667,0.06015389,-0.03681977,0.00044446,-0.03029904,-0.05233852
0.04399671,0.09214868,0.0377222,-0.08735748,-0.04492543,0.14953868,0.05726587,-0.0414495,-0.0507361,0.15788528,0.13600959,-0.19300047
0.03768578,0.1669597,0.08983333,-0.0860677,0.00373704,0.0236877,0.08494637,0.21100156,0.13545289,-0.14153943,0.20018242,-0.10769731
0.50237439,0.4425526,0.24562734,-0.34166298,0.17165848,-0.17971003,0.08243259,0.00375402,0.06012487,-0.03193004,-0.27613495,0.10753026
-0.27122665,0.06064121,-0.06191909,-0.01351645,-0.09231739,0.04158696,0.12824476,-0.14958893,0.25104654,0.19675296,-0.18437075,0.20328478
-0.04476,0.09004338,0.07665538,-0.05536154,0.03667546,-0.00609846,0.08542063,-0.03124107,0.19001281,0.03619825,0.00335574,0.05883226
-0.52020909,-0.25122727,0.03126364,-0.03066033,-0.91004545,0.80786694,0.14366455,0.40821909,0.57669,-0.53391694,0.13056,0.10178669
-0.19222404,-0.06215047,-0.26020747,0.08852796,0.01677101,-0.0354127,0.03391287,0.13397949,0.14273169,-0.16454672,-0.17281149,0.16682989
-0.13343165,0.15440502,-0.02215116,-0.08565091,-0.05857964,0.0535335,-0.1395482,-0.01814403,-0.30130909,0.05554553,0.23922995,-0.1128613
0.04977795,-0.07510875,0.03290238,0.01325566,0.09303049,-0.0069416,0.08943906,-0.04027552,0.07727923,-0.05061558,-0.01075881,0.00021829
-0.12433182,-0.02126764,-0.24701273,0.14152586,-0.00015323,0.05876709,0.15319251,0.10218693,0.2115894,-0.13582308,0.00911032,0.05461016
-0.09398597,-0.27470904,-0.14956194,0.2011505,-0.10278522,0.03689109,0.10943177,0.00754159,0.05964938,0.02930716,-0.06396271,0.05187178
0.13341718,-0.12915326,0.05403041,0.11362254,0.08602169,-0.06505634,0.16585256,-0.00250733,0.10764144,-0.04456011,0.09846515,-0.01515176
-0.01346918,-0.02892292,0.01153411,0.00665559,-0.01271704,0.00735913,0.06015331,-0.07396733,0.14455465,0.04493317,0.03982971,-0.0209549
0.06672439,-0.2666109,-0.07685441,0.23266507,0.04871696,-0.11007057,-0.08515421,0.26462282,0.05149131,-0.20097953,0.00508248,0.07618838
0.26905224,0.23584433,0.38582903,-0.37339032,-0.0512898,-0.02698939,-0.17114161,0.03129846,-0.03131817,0.04514774,0.03271813,0.08635591
-0.13485454,-0.04702756,-0.18461292,-0.02059765,-0.02764714,0.02728212,-0.17019329,0.01741618,-0.01126307,-0.08674388,0.01867148,0.06562748
-0.07475296,0.18501351,-0.16463636,-0.08199551,0.0489483,0.02163204,-0.18318093,-0.02386967,-0.31463293,-0.05882533,0.18535183,-0.06733292
0.04542532,-0.00844672,-0.02517878,0.11391959,-0.05469239,-0.03293016,0.13670178,0.38939003,0.19064932,-0.32872343,-0.05681611,-0.01158781
0.10375547,0.22947656,0.01292051,-0.14068711,-0.261875,0.25535312,0.13983755,0.20347177,0.1931811,-0.18233569,0.28551855,-0.19434415
-0.13929445,-0.00286405,-0.1079049,0.05388607,0.03169892,0.0987317,-0.06082455,-0.05887024,0.07654692,0.0911795,-0.04722685,0.05618996
-0.04241358,0.16599537,0.01104167,-0.04200926,-0.03198889,-0.05213441,0.07088554,-0.07046215,0.00895474,-0.00405938,0.22909023,-0.20810383
-0.04327106,-0.01292601,-0.09957718,-0.0388455,-0.02172534,0.05983424,-0.04520092,-0.08153669,-0.04936474,0.07839653,-0.06142477,0.06325653
-0.0239073,-0.01530768,-0.01995611,-0.06119182,-0.07547674,0.04030369,0.08965159,0.0876844,0.07502132,-0.05508625,0.10506315,-0.05934961
-0.09838542,0.36170625,0.11934722,-0.23039722,-0.16710816,0.17737187,0.74055217,0.04120747,0.26696486,0.11066479,0.33276327,-0.41300386
0.11736131,-0.05441789,0.08021299,0.05444454,-0.02283806,-0.0019799,0.01037439,-0.20902006,-0.0140804,0.18285186,-0.03913711,-0.00929201
-0.05242368,-0.01863843,-0.1003819,0.04525014,-0.10714208,0.10592643,0.1124475,-0.14420173,-0.0157505,0.16167914,0.04485379,-0.0588661
0.01960797,-0.15440338,-0.12036577,0.0507395,-0.06114963,-0.04803126,-0.02993862,0.03981151,-0.01449023,-0.02947081,-0.17437055,0.12931879
-0.04126197,0.0698577,0.01003487,-0.13643372,-0.12190275,0.10488085,0.15778319,0.0307297,0.18023043,-0.07750502,0.07859596,-0.00868224
0.39224543,-0.0246036,0.38182936,0.03178975,-0.10286787,-0.14020803,0.19387738,0.13623241,0.17556948,0.11683435,0.14813183,-0.11700659
0.07398509,0.1798968,0.0929146,-0.26955065,0.09888767,-0.27511479,-0.33727905,-0.13433947,-0.279854,0.17762197,-0.13947483,0.19256743
-0.14096583,-0.05556676,-0.17230593,0.02089156,0.00153787,-0.0960881,0.04792106,-0.07718038,0.03056789,0.06805365,-0.00779946,0.01875912
0.14259014,0.18833682,0.15679691,-0.16147646,0.18535201,-0.00726469,0.1612085,-0.37843746,0.0647641,0.32829058,-0.08472552,-0.06775733
-0.04603529,0.01890031,-0.06402429,-0.04070547,-0.07424248,0.0862376,0.02916678,0.01535958,0.00719644,-0.00731118,0.07404198,-0.04396738
-0.11761694,-0.04335137,-0.15801896,0.08378186,0.0688868,-0.04028772,-0.02196321,-0.0395935,-0.19707191,0.02280095,0.01902883,-0.04528374
-0.11662823,-0.02856347,-0.01439595,0.01948923,-0.07176973,0.10323715,0.01173817,-0.06399493,-0.02516361,-0.00529566,-0.05039382,0.02876492
0.00146222,0.02949565,0.03552667,-0.04324692,0.07481926,-0.0410079,-0.05910486,0.13145098,0.00654887,-0.02970584,-0.06232001,0.03486033
0.02113937,-0.01860282,-0.02213481,0.0472505,-0.06249322,0.07448768,0.09713552,-0.0080948,0.0237572,0.02630055,0.04356413,0.00902464
-0.0179916,-0.02541708,0.0905193,-0.01864162,0.04008754,-0.02551791,0.10082283,0.08738819,0.06612582,-0.04562679,-0.03667237,0.05004944
0.0353579,-0.00308228,-0.02845569,-0.00586724,-0.04030704,-0.01142208,-0.04216938,-0.19116251,-0.018108,0.10603222,0.06851824,-0.03617566
-0.14488246,-0.1564989,-0.18818302,0.13675983,-0.09431697,0.07430475,-0.02418699,0.03399146,-0.09226304,0.00100034,-0.05964805,-0.00776986
0.0843986,0.07310465,0.16087965,-0.07413405,-0.1141246,0.14045452,0.04840875,-0.13785166,0.00542597,0.14151156,0.02414336,-0.03558486
-0.08332593,-0.12791568,-0.02511382,0.0007985,-0.10731693,0.11663842,0.0850418,0.23384073,0.09738857,-0.13511728,0.01063428,-0.02529025
0.04486887,-0.05485095,-0.08604957,0.13420972,0.0024896,0.01229938,0.04204973,0.01282561,0.14690631,-0.04919386,0.07441045,-0.01083287
0.04872969,-0.11313888,-0.03362824,0.12952913,0.11621056,-0.07899455,0.05652389,-0.0581696,0.00916297,0.03822764,0.03395233,0.02155795
-0.01828676,-0.07941894,-0.04901063,0.10332631,-0.17393492,0.03378303,-0.19290623,0.01539831,-0.17950013,-0.00502132,-0.10598902,0.08129424
-0.09379916,-0.13171366,-0.18594904,0.16570162,0.1551113,-0.1448047,0.10472521,0.02543542,0.05423529,-0.01151126,0.03719125,0.04882117
-0.02814319,-0.02986847,-0.01042584,0.02018294,-0.06189689,0.02155377,0.05434683,0.06071643,0.02651089,-0.02439937,-0.03645462,-0.01251811
-0.19872045,-0.19127607,-0.11356805,0.14242804,-0.03317206,-0.00738018,-0.05700957,0.06454174,-0.0932514,-0.06403671,0.03347644,-0.0619356
-0.0266541,-0.03805461,-0.16260502,0.03107848,-0.07045696,-0.01881272,0.02917774,0.06409603,0.03453115,-0.09460916,-0.0728167,0.00555635
-0.08171053,-0.03401714,-0.08758439,-0.01116357,-0.01111937,-0.05087261,0.00567699,0.00313773,-0.01659545,0.03190698,0.02695953,-0.06365478
-0.15115469,-0.03122858,-0.03280675,-0.07096189,-0.11394125,0.10750187,0.01932234,-0.08880185,0.10697132,0.0012847,-0.03238194,-0.08681021
0.03858347,0.16911488,0.11925335,-0.02875611,0.19525271,-0.00858007,0.1336627,-0.09202406,0.13084906,0.06925649,-0.08695361,0.05828471
-0.02959415,-0.20079689,-0.10267042,0.16147079,-0.0424362,-0.04223096,0.03861765,-0.09688561,0.06253827,0.11895476,-0.04476145,0.00102393
-0.04771411,-0.07828414,-0.19471695,0.04099559,0.04028547,-0.0882707,-0.04723409,0.05737913,-0.06656337,-0.02833226,-0.06713573,0.06258404
0.06544869,-0.01846215,-0.02267474,-0.01371031,-0.00237069,0.00489187,-0.09775979,0.01949701,-0.08488088,-0.04133062,-0.1076091,0.08262685
-0.11627004,-0.10406586,-0.00839409,0.12627841,-0.02121396,0.06170136,-0.01213298,-0.03328516,-0.00327132,-0.03330327,0.13835783,-0.04484861
0.0774816,-0.12454288,-0.09956847,0.10957831,0.00219659,-0.01406285,0.02576238,0.04017687,-0.01562508,-0.0034049,-0.0920539,0.09860874
