0.00830381,0.00515453,0.07611949,-0.1082324,-0.16692086,0.02372787
0.11732232,-0.0294761,-0.01499557,0.03731598,-0.01219067,-0.18060641
-0.27753944,-0.27352903,-0.18859157,0.0112143,0.15368667,-0.10497462
0.19668087,0.19625026,0.02440748,0.03466259,0.14486535,-0.03203395
0.12289716,0.16725245,-0.2266663,0.29568674,0.18132949,0.02933242
0.06562665,-0.03074642,0.02855272,-0.19358416,-0.10132327,-0.1544272
-0.06491016,-0.07843027,-0.12295625,-0.31614435,-0.05753085,-0.22489355
0.10368257,0.0682786,0.0174303,0.01518473,-0.02726535,-0.02311641
-0.01260556,0.07719228,-0.0463338,-0.09738063,-0.04318381,0.02001984
0.09397971,0.03020529,0.16664324,0.02732658,0.0498485,-0.03284746
0.01755858,0.03122668,0.05050862,-0.13294622,-0.10946563,-0.05544985
0.00341562,-0.059725,-0.09238299,-0.58919239,-0.43124783,-0.05538025
-0.06939108,-0.1082799,0.04893618,0.04201664,-0.03070403,0.0518218
0.07748983,0.06161325,-0.01922814,-0.04015498,-0.09809036,0.02240928
0.10170327,0.06067331,0.10396683,0.0428393,0.02933037,0.09926631
0.03312489,-0.01426946,0.0592007,-0.14755244,-0.16493262,-0.01257665
-0.35470803,-0.22642576,0.00410388,-0.2904383,-0.06087427,-0.14099474
-0.02415183,-0.0986374,-0.35010592,0.21979135,0.48509341,0.2180444
0.1863221,0.14575146,-0.00545404,-0.00976882,0.00134876,0.06648892
-0.10972669,-0.18742288,-0.30139711,0.00869912,-0.1889996,0.27107841
0.07219302,0.05363811,0.01376728,-0.00540634,-0.01582002,0.01042673
0.15823176,0.11846248,-0.09927843,0.26700587,0.02566398,0.0076239
0.04594366,0.09106076,0.09249531,0.01636241,0.03665007,0.10988638
-0.00788296,-0.02707901,-0.13676633,-0.00789716,0.05335766,-0.00411797
0.00408316,0.00331746,-0.0068601,-0.09301315,-0.07675959,-0.01167151
-0.02818806,-0.03870226,0.00369087,-0.06691576,-0.12545617,-0.00511803
0.02317763,-0.00885907,0.00557223,0.01100033,0.01533942,0.02960817
0.16694723,0.1919599,0.05457611,0.08973635,0.01350526,0.14824374
-0.11553225,-0.1264096,-0.10601626,0.01453925,-0.0742009,-0.0057202
0.14118129,0.01332098,0.03620423,-0.13691196,-0.02160983,-0.12570856
-0.08504819,0.08032201,0.00525226,-0.10976268,-0.11351044,-0.08612103
-0.00579899,-0.00121662,-0.05167806,-0.0759622,-0.04185005,0.01841661
0.15268775,-0.04140238,0.07402119,0.24199422,0.16236313,-0.00867392
0.2142319,0.09660571,-0.02277288,-0.1019481,-0.10047688,-0.11794512
0.04562079,0.00881644,0.06658128,-0.0366933,-0.03378405,0.06163571
0.25751868,0.09306811,0.00090057,0.08860825,0.07135494,0.07449022
0.11857381,0.07744026,0.14900201,0.01997314,-0.04227109,0.14448609
0.09164922,0.10840959,0.12436357,-0.01115482,0.05579907,0.08205762
0.180368,0.08156906,0.07947859,0.02920728,-0.11196231,0.12382215
-0.25766171,0.00765886,-0.27448329,-0.11861506,-0.13528703,0.08049943
0.11815876,0.04589877,0.10996763,-0.00115494,-0.07931197,0.10646333
0.11439548,0.14143031,0.04950867,0.08868945,0.02898706,0.02468208
-0.084687,0.0259939,0.08872043,0.11243701,0.08030312,0.13087774
0.06267668,0.02064532,-0.07755983,-0.0314077,-0.00969245,0.05723283
0.05621453,-0.03484465,0.02941997,0.00728374,-0.02660232,0.02366643
0.14665638,0.06184394,0.01711651,0.01344842,-0.02491071,-0.06915436
0.64339229,0.20498439,0.48684931,-0.63509687,-0.26413371,-0.01309953
0.02008549,0.08491042,-0.16526464,0.03901352,-0.10290563,-0.00405824
0.19591229,0.04243793,-0.01834239,0.21436946,0.15683625,-0.07694548
0.21129856,0.06663003,0.13843341,0.06479787,0.05204966,-0.03974955
0.09506014,0.00216159,-0.1001363,0.21770618,0.07799273,-0.01188519
0.13304789,0.11765156,-0.25317336,-0.02286407,-0.0101478,0.06303969
0.1436638,0.09158104,0.15664633,0.1160802,-0.04880948,0.04989836
0.01405328,0.02203143,0.02308448,0.04071068,-0.06285007,0.02111023
0.22063537,-0.02984145,-0.20919421,0.1860862,0.04928444,0.16790943
-0.11476484,-0.05568899,0.02302251,-0.08560617,-0.01944944,-0.01017925
0.10672049,0.0489266,-0.19680872,0.09834034,0.06965333,0.06943187
0.42715622,0.28935104,0.00399007,-0.06287542,0.01328506,-0.23463567
0.01929891,0.01255438,-0.083458,0.1738332,0.09718559,-0.13827826
-0.0389688,0.01635519,-0.07892009,-0.15558168,-0.03082933,-0.00195007
-0.10569813,0.04795668,0.03997428,0.17604692,0.03834975,0.06934309
0.08519172,-0.0293065,-0.02748519,0.16680995,0.03236699,0.11172354
0.22330493,0.11986394,0.02207703,-0.06456534,-0.09252446,0.04298749
0.01709837,0.00080032,-0.02871102,0.10655312,-0.00865817,0.00582973
0.06120836,0.0389613,-0.00531083,-0.2221347,-0.15132942,0.01067268
0.0414284,0.00518829,-0.08935036,-0.06565042,-0.10946275,0.08253042
0.16188581,0.04221281,-0.16350875,0.04664821,-0.10164215,0.2405957
-0.11468674,-0.18276432,0.07363654,-0.12070421,-0.06195273,0.05851557
0.15322992,0.0141623,-0.00164298,0.03455623,0.03019166,-0.03494447
0.12990422,0.16296217,0.08837156,0.10378915,0.30922751,-0.18092542
0.15216607,0.03235697,0.00433934,-0.20551939,-0.16504225,-0.04071263
-0.09464257,0.01124705,-0.09717958,-0.05397649,-0.17474398,0.17309184
0.02169502,0.02260795,0.02469608,0.06076864,0.17022812,0.26223559
0.00464155,0.10714453,0.03294342,0.1233192,-0.06709886,-0.10138243
-0.03379395,-0.02948305,0.0846061,-0.02210829,0.0577814,0.02180459
-0.03819876,-0.06551624,0.03464548,-0.09125216,-0.00755268,0.10736266
0.14627869,-0.02732696,-0.22421322,0.4055223,0.38674738,0.20494702
0.12840162,0.0416191,0.03642426,-0.10275004,-0.21690222,0.13806308
0.07763849,-2.597e-05,0.1190548,0.02433963,0.00554425,0.0042076
-0.17580226,-0.00289415,-0.04428391,0.10632656,0.11856509,0.02371688
-0.01486977,-0.04945815,0.01863817,-0.00296787,0.02613206,0.08441767
0.05865609,0.02064783,0.08358305,0.01435992,-0.01187475,0.04713678
0.10094528,-0.07936877,-0.09764609,0.04807012,0.02642593,0.06285375
0.07068841,0.09870354,0.01220871,0.03500867,0.03895644,-0.00760514
0.04455041,0.2147686,0.10844628,-0.19491545,-0.32666455,0.39866818
-0.03347627,-0.00285167,-0.0515458,0.04799753,0.03947682,0.0281286
0.20697157,0.14195469,-0.15211585,0.0311175,0.01411519,0.19698202
0.02484045,0.04091776,-0.03420858,0.0204863,-0.11764374,0.10219351
0.1043236,0.08061268,0.03931357,-0.05076102,-0.220085,0.0291608
0.82919722,0.65169167,-0.25575,0.43561818,0.35245682,-0.18172955
0.14227446,0.1715331,0.12768043,-0.13478482,-0.05748048,0.0523605
0.12707647,0.09871764,0.02275028,0.16798893,0.10586555,0.05878566
-0.115286,-0.23012175,-0.08928845,0.1790716,0.07813768,0.10205272
0.16529781,0.06794939,-0.01836428,0.10899897,0.03660622,-0.18693897
0.00692397,0.01640413,-0.21701983,-0.06054182,-0.24618909,0.21715182
-0.0747435,-0.08758588,-0.05508794,-0.08149348,-0.10028394,0.02756147
0.10410672,0.15711256,-0.08156345,-0.08011241,0.05470358,0.12416231
0.15260133,0.09756542,-0.09725972,-0.07027746,0.03421169,0.08945734
0.50138821,0.4955491,0.01119557,0.16817144,0.22937242,0.01953268
0.48131711,0.28548987,-0.24770182,-0.03259956,-0.02934727,-0.09226002
0.0242143,-0.0517738,-0.0145426,0.23780593,0.17836656,0.06713085
-0.08536867,0.11361233,0.24652033,-0.03076655,-0.1158754,0.21281092
0.10331567,0.10058483,-0.10393462,0.31009967,0.12544473,0.17140271
0.29743371,0.20844792,-0.0591563,0.1498876,0.04337922,0.08065699
-0.04453505,-0.03434155,0.02270701,-0.01138197,0.04848213,0.05255281
0.02284392,0.02733197,-0.06262892,-0.0324413,-0.06823241,0.02647121
0.10781149,0.00728642,0.13097222,0.09751146,0.01929133,0.19467736
-0.25042278,-0.12892396,-0.01295173,-0.09861835,-0.09006358,-0.12809609
-0.16828421,-0.20994515,-0.16562715,-0.46433889,-0.52778626,0.03525556
-0.32431911,-0.16632533,-0.13483333,-0.23308857,-0.15700714,-0.14427143
-0.10379735,-0.18730047,-0.1683351,0.01366328,0.0366625,0.1113572
0.13547993,0.16482245,0.1487381,0.08888653,0.08322427,-0.01844878
0.02387822,-0.05882889,-0.06972889,-0.70190381,-0.53287381,-0.15895714
-0.07980968,-0.03179334,0.03668074,-0.02903359,-0.07217701,0.09020579
-0.00962455,-0.00058015,-0.0699671,0.08156433,0.03945127,-0.10701485
0.1441007,-0.02679473,0.04775458,0.14079221,0.06317817,0.01301055
-0.38461875,-0.558575,0.12603438,-0.65050357,-0.27831786,0.049125
0.01854896,-0.12969549,-0.05890122,-0.13647283,-0.17956848,0.03092609
-0.02184018,0.09531668,0.0911725,-0.06181183,-0.12334147,-0.13899849
0.26326264,0.08855941,-0.10562663,0.02955549,-0.05042404,0.11627605
0.29024228,0.13252771,0.14836102,0.04222099,0.0238936,0.09051667
0.05477714,0.05342426,0.13008436,-0.07058977,-0.14898092,0.00660525
-0.09639146,-0.03793711,-0.01208694,-0.15003398,-0.12138921,0.13800906
0.06709702,0.09553403,0.0503498,0.06814717,0.01718993,-0.04187079
-0.08625971,0.03503088,0.07970993,0.01833757,0.00143269,-0.0181535
0.01124382,-0.00679175,0.06113566,-0.07073199,-0.04638878,0.02668153
0.02476355,0.07619663,0.05800247,0.27805901,0.08243709,0.11191576
-0.00814283,-0.06606802,-0.00698654,-0.07917256,-0.12969837,0.00460925
0.13011837,0.17612079,0.12309674,0.06803848,0.00957197,0.02236096
0.48583992,0.32714697,0.07309797,0.18937383,0.35319911,-0.16060766
-0.08307105,-0.09239551,0.17817341,-0.04050172,0.06959237,0.13213677
0.05183424,0.01043509,0.04872694,0.0184736,0.03125769,-0.02512234
0.1868463,0.02637917,0.03397569,0.00201873,-0.17200349,0.17551786
-0.03330173,0.02498355,0.01254463,0.07995698,-0.06433108,0.16955482
0.13853984,0.06732263,0.10150827,-0.03625814,0.00544232,-0.04638954
-0.37226648,-0.27010776,-0.01217424,-0.08293363,-0.02467135,0.05972222
0.04312222,0.08687289,0.011176,-0.66424286,-0.40069762,-0.00076714
0.25244074,0.04680861,-0.10730165,-0.09876069,-0.21660068,-0.00506917
-0.05574713,-0.02192285,0.04981609,-0.00149942,0.06456813,0.00656032
-0.2267491,-0.11111142,0.00583381,-0.09379293,-0.09441286,0.05357649
-0.02793158,0.05193684,-0.06441163,-0.58737778,-0.09154444,-0.28311784
0.03850123,0.00483047,-0.04032311,-0.16580346,-0.00729791,0.03257191
0.14373352,0.26595346,0.05888643,-0.22114474,0.19941082,0.05186667
0.11298859,-0.01647479,-0.23227247,0.27137214,0.07058439,0.02951019
0.19938499,0.11580817,-0.06398384,0.26026909,0.28188979,-0.11883554
0.13698557,0.14383077,0.02213531,-0.06953023,-0.02200617,-0.03625015
0.15672097,0.14094901,-0.00737747,0.21433601,0.10759152,0.11206462
0.02992249,0.06206805,-0.14477515,-0.64687372,-0.25590897,0.01436346
-0.04227103,-0.0242819,-0.09600128,0.00066196,-0.04287441,0.03325755
0.05226795,0.0723706,-0.19141658,0.03171649,0.13329162,-0.30475805
0.03235006,0.14788091,-0.05670331,0.04677818,0.09637078,-0.03906031
0.10358943,0.04112849,0.07364939,0.06598736,0.00363144,-0.03005294
0.09064276,-0.01778616,0.08796871,0.0711931,0.01210851,-0.10970639
0.27372305,0.20842245,0.0287535,0.09440169,-0.03025284,0.00789046
0.22140858,0.05646203,-0.04367385,0.26401182,0.2862039,0.01675844
0.0343524,0.02569957,0.04312866,-0.21844108,-0.10894214,-0.1748388
-0.01357734,-0.09592734,0.11120625,-0.52949167,-0.44235917,-0.37304
-0.13696134,-0.11335705,-0.03635298,0.05698982,-0.01849809,0.00900178
-0.08121797,-0.1019,0.19632344,-0.85049042,-0.32644667,0.02622833
0.13265354,0.14306088,-0.09959744,0.35929933,0.25605931,-0.05615805
-0.01381244,-0.06420026,-0.00393991,-0.02178293,-0.04602163,0.016513
-0.04058748,-0.02355851,0.02573215,0.14679598,0.04860707,0.04038475
0.15831593,0.32604384,-0.15406901,0.19943078,0.11433494,-0.15508503
0.24433577,0.11509459,-0.06112569,0.01629808,-0.03085088,0.08501105
-0.38341111,-0.20146389,0.12401042,0.5383447,0.54460076,-0.23281439
0.02412413,-0.08758588,-0.03274213,-0.09048445,-0.08309627,-0.08132308
0.01965133,0.02871842,0.04588408,-0.06046489,-0.10541386,0.0581294
-0.00786089,0.03638382,-0.04692666,-0.13500944,-0.06827578,0.05331046
0.12343838,0.05854844,0.07709375,-0.33541139,-0.08230726,0.05054677
0.0706619,-0.10183104,-0.00940299,0.02329404,0.04059173,-0.03920279
0.09721316,0.06662595,0.1018018,0.02341973,0.02653805,0.02021309
-0.14540502,-0.03614725,0.04523636,0.04206335,0.09504384,-0.02852418
0.05141925,0.04969113,-0.02484796,-0.01537711,-0.00188967,0.03701167
0.01332177,-0.06923084,-0.09073333,0.02575,-0.14832548,-0.015395
-0.08644771,-0.05522692,0.06739551,0.16799127,-0.04447162,0.19740328
-0.0758678,-0.02652359,0.12490509,0.04557802,-0.03287299,0.15793774
0.09797697,0.0331288,0.10488713,-0.08406018,-0.08746685,-0.00546127
0.04810172,0.0444311,-0.15077103,-0.05237367,-0.07270602,-0.16317241
0.02448757,-0.04118766,0.03886947,-0.06570663,-0.10335902,0.06167715
0.23050959,0.0564068,0.11483928,-0.12210635,-0.23090403,0.08860286
-0.0638621,0.11576263,-0.0378318,0.06167201,0.1499172,0.07128328
0.280473,0.17256771,0.02722511,-0.10914791,-0.14855394,-0.10308907
-0.05937424,0.04533984,0.00153584,-0.14973883,-0.14563283,0.03014367
0.09847809,-0.02246038,-0.0032103,-0.02359956,-0.07079057,-0.11570396
-0.19062068,-0.24165988,0.06073333,-0.28758984,-0.43806825,0.02768571
0.24131482,0.148225,0.15371898,-0.05907578,0.01954192,-0.01394504
0.0558736,0.02339167,0.08854837,0.35131981,0.12783,0.02906105
0.14222274,0.16806894,-0.08265603,-0.202665,-0.10978125,0.02220909
-0.14514607,-0.15159338,0.09778471,0.01419551,-0.09055027,0.00352146
-0.04699228,0.05930972,-0.11821579,-0.11997317,-0.03970353,0.03812931
-0.64578569,-0.31857944,-0.38259871,0.1619839,-0.01972443,-0.16317489
0.22366777,0.04210327,-0.02336598,0.17354477,0.03129435,0.15502036
-0.08385317,-0.04034458,-0.06898456,0.01682405,0.04815804,-0.01312655
0.00180552,0.14358216,-0.04597052,0.07958604,0.0178874,0.16386123
0.36777845,0.23548677,0.18439514,0.29013347,0.10737222,-0.05576796
-0.15322893,-0.09217934,-0.02080537,0.1761342,0.01009784,0.05704156
0.13113338,0.13452094,0.00432674,-0.06595183,-0.02401444,0.03457298
-0.11743614,-0.08459646,-0.07430314,-0.04570848,0.07394851,0.02482724
0.20678902,-0.02884603,-0.0815182,-0.00927353,0.03152944,-0.02671135
0.01193767,0.07658988,-0.02558966,0.18549052,0.02949794,-0.15181357
0.0891179,0.05320192,0.03142047,0.11839228,0.14549399,0.07881133
-0.22578904,-0.04925652,-0.04233989,0.14786858,0.38670415,0.00090672
0.20707398,0.06138284,0.09377722,-0.08772136,-0.11778837,0.06564211
-0.09454238,-0.12372936,0.16827285,-0.03931415,-0.0256335,-0.00713087
0.06231412,0.13623111,-0.00190886,0.23570818,0.22429187,0.05922509
-0.097987,-0.1060465,0.01492675,-0.38496842,-0.55261132,-0.11765553
-0.02950283,-0.06203704,0.01344402,-0.02309737,0.04373012,-0.02880142
0.03180888,0.03256701,0.0698723,-0.02850286,0.09394416,0.08524196
-0.01871766,0.06804816,-0.04593973,-0.25217354,-0.18702222,-0.03575227
0.15724752,-0.0350925,0.22522893,-0.02330155,0.11649029,-0.01532071
0.34586071,0.21239728,-0.0823617,-0.24499043,-0.07498038,-0.04641446
0.0949169,0.07931164,-0.01110088,0.04124772,0.06802009,-0.09069757
0.17899689,0.13830851,0.09764904,-0.13726912,0.05945014,0.03773125
0.02317554,0.09012569,0.05596614,0.03455958,0.06357251,0.00099735
-0.06625991,-0.0268082,-0.0023737,-0.22162021,-0.20441314,0.05908855
0.24042045,0.20348601,-0.00883835,0.22658897,0.18358958,-0.00840287
0.03117932,-0.06307009,0.03354883,0.04727035,0.03228562,0.1005178
0.09074523,-0.07375724,0.11785364,-0.21229277,-0.10077182,-0.10841692
0.04347202,-0.07505674,0.06597844,-0.05894402,-0.01822953,0.15325347
0.17033107,0.04984763,-0.02164605,0.04602903,0.06981198,0.11570222
0.02111632,-0.01858178,-0.01469053,-0.05211002,-0.12521023,0.00363119
0.07566244,0.04415223,-0.07220106,0.00111091,-0.04234675,0.00486666
0.15156951,0.0927459,0.13869746,0.01242264,-0.08258222,0.18202502
0.27141873,0.09554305,-0.05138476,0.29967449,0.08912719,0.14636119
0.15020933,0.00750626,0.05886884,-0.07008243,-0.10987755,0.04410681
0.12187171,0.11757961,-0.16858072,0.01862759,0.23115366,0.14092988
0.1631885,0.06237867,-0.01820672,-0.03447983,-0.05720719,0.12828084
-0.04919946,0.02541956,-0.02553022,-0.04712869,-0.01029738,-0.02477875
-0.08839215,-0.03296874,-0.03758713,0.03087571,-0.06816854,0.1555662
